"cohortId","name","cohortName","logicDescription","phenotypeId","atlasId","concept_id","concept_name","concept_code","matching_drug_cohort_id","intersection_drug","intersection_event","fixed_TAR"
62,"generic_comparator_drug_cohort","All drugs (matched to Bicalutamide) (TAR=90)","All drugs (matched to Bicalutamide) (TAR=90)",0,0,0,"0","0",17,0,0,90
69,"generic_comparator_drug_cohort","All drugs (matched to Imatinib) (TAR=90)","All drugs (matched to Imatinib) (TAR=90)",0,0,0,"0","0",24,0,0,90
64,"generic_comparator_drug_cohort","All drugs (matched to Cyclophosphamide) (TAR=90)","All drugs (matched to Cyclophosphamide) (TAR=90)",0,0,0,"0","0",19,0,0,90
74,"generic_comparator_drug_cohort","All drugs (matched to Sildenafil) (TAR=90)","All drugs (matched to Sildenafil) (TAR=90)",0,0,0,"0","0",29,0,0,90
70,"generic_comparator_drug_cohort","All drugs (matched to Metformin) (TAR=90)","All drugs (matched to Metformin) (TAR=90)",0,0,0,"0","0",25,0,0,90
68,"generic_comparator_drug_cohort","All drugs (matched to Gemcitabine) (TAR=90)","All drugs (matched to Gemcitabine) (TAR=90)",0,0,0,"0","0",23,0,0,90
63,"generic_comparator_drug_cohort","All drugs (matched to Clopidogrel) (TAR=90)","All drugs (matched to Clopidogrel) (TAR=90)",0,0,0,"0","0",18,0,0,90
66,"generic_comparator_drug_cohort","All drugs (matched to Dexamethasone) (TAR=90)","All drugs (matched to Dexamethasone) (TAR=90)",0,0,0,"0","0",21,0,0,90
75,"generic_comparator_drug_cohort","All drugs (matched to Sodium chloride) (TAR=90)","All drugs (matched to Sodium chloride) (TAR=90)",0,0,0,"0","0",30,0,0,90
72,"generic_comparator_drug_cohort","All drugs (matched to Paclitaxel) (TAR=90)","All drugs (matched to Paclitaxel) (TAR=90)",0,0,0,"0","0",27,0,0,90
67,"generic_comparator_drug_cohort","All drugs (matched to Digoxin) (TAR=90)","All drugs (matched to Digoxin) (TAR=90)",0,0,0,"0","0",22,0,0,90
88,"generic_comparator_drug_cohort","All drugs (matched to Phenobarbital) (TAR=365)","All drugs (matched to Phenobarbital) (TAR=365)",0,0,0,"0","0",43,0,0,365
80,"generic_comparator_drug_cohort","All drugs (matched to Cytarabine) (TAR=365)","All drugs (matched to Cytarabine) (TAR=365)",0,0,0,"0","0",35,0,0,365
86,"generic_comparator_drug_cohort","All drugs (matched to Ofloxacin) (TAR=365)","All drugs (matched to Ofloxacin) (TAR=365)",0,0,0,"0","0",41,0,0,365
76,"generic_comparator_drug_cohort","All drugs (matched to Amiodarone) (TAR=365)","All drugs (matched to Amiodarone) (TAR=365)",0,0,0,"0","0",31,0,0,365
77,"generic_comparator_drug_cohort","All drugs (matched to Bicalutamide) (TAR=365)","All drugs (matched to Bicalutamide) (TAR=365)",0,0,0,"0","0",32,0,0,365
84,"generic_comparator_drug_cohort","All drugs (matched to Imatinib) (TAR=365)","All drugs (matched to Imatinib) (TAR=365)",0,0,0,"0","0",39,0,0,365
79,"generic_comparator_drug_cohort","All drugs (matched to Cyclophosphamide) (TAR=365)","All drugs (matched to Cyclophosphamide) (TAR=365)",0,0,0,"0","0",34,0,0,365
89,"generic_comparator_drug_cohort","All drugs (matched to Sildenafil) (TAR=365)","All drugs (matched to Sildenafil) (TAR=365)",0,0,0,"0","0",44,0,0,365
85,"generic_comparator_drug_cohort","All drugs (matched to Metformin) (TAR=365)","All drugs (matched to Metformin) (TAR=365)",0,0,0,"0","0",40,0,0,365
83,"generic_comparator_drug_cohort","All drugs (matched to Gemcitabine) (TAR=365)","All drugs (matched to Gemcitabine) (TAR=365)",0,0,0,"0","0",38,0,0,365
78,"generic_comparator_drug_cohort","All drugs (matched to Clopidogrel) (TAR=365)","All drugs (matched to Clopidogrel) (TAR=365)",0,0,0,"0","0",33,0,0,365
81,"generic_comparator_drug_cohort","All drugs (matched to Dexamethasone) (TAR=365)","All drugs (matched to Dexamethasone) (TAR=365)",0,0,0,"0","0",36,0,0,365
90,"generic_comparator_drug_cohort","All drugs (matched to Sodium chloride) (TAR=365)","All drugs (matched to Sodium chloride) (TAR=365)",0,0,0,"0","0",45,0,0,365
87,"generic_comparator_drug_cohort","All drugs (matched to Paclitaxel) (TAR=365)","All drugs (matched to Paclitaxel) (TAR=365)",0,0,0,"0","0",42,0,0,365
82,"generic_comparator_drug_cohort","All drugs (matched to Digoxin) (TAR=365)","All drugs (matched to Digoxin) (TAR=365)",0,0,0,"0","0",37,0,0,365
96,"345","Narcolepsy","Narcolepsy",345,0,0,"0","0",0,0,0,0
95,"347","Bells Palsy","Bells Palsy",347,0,0,"0","0",0,0,0,0
101,"345","Narcolepsy","Narcolepsy",345,0,0,"0","0",0,0,0,0
103,"402","Deep Vein Thrombosis (DVT)","Deep Vein Thrombosis (DVT)",402,0,0,"0","0",0,0,0,0
102,"335","Immune Thrombocytopenia (ITP)","Immune Thrombocytopenia (ITP)",335,0,0,"0","0",0,0,0,0
91,"339","Myocarditis Pericarditis","Myocarditis Pericarditis",339,0,0,"0","0",0,0,0,0
92,"406","Non-hemorrhagic Stroke","Non-hemorrhagic Stroke",406,0,0,"0","0",0,0,0,0
97,"406","Non-hemorrhagic Stroke","Non-hemorrhagic Stroke",406,0,0,"0","0",0,0,0,0
93,"349","Anaphylaxis","Anaphylaxis",349,0,0,"0","0",0,0,0,0
100,"335","Immune Thrombocytopenia (ITP)","Immune Thrombocytopenia (ITP)",335,0,0,"0","0",0,0,0,0
98,"339","Myocarditis Pericarditis","Myocarditis Pericarditis",339,0,0,"0","0",0,0,0,0
94,"385","Disseminated Intravascular Coagulation","Disseminated Intravascular Coagulation",385,0,0,"0","0",0,0,0,0
99,"402","Deep Vein Thrombosis (DVT)","Deep Vein Thrombosis (DVT)",402,0,0,"0","0",0,0,0,0
117,"generic_intersection_drug_event","Phenobarbital + Hypersomnia (anch. drug start) (TAR=30)","Phenobarbital + Hypersomnia (anch. drug start) (TAR=30)",0,0,0,"0","0",0,13,96,30
108,"generic_intersection_drug_event","Cytarabine + Facial paralysis (anch. drug start) (TAR=30)","Cytarabine + Facial paralysis (anch. drug start) (TAR=30)",0,0,0,"0","0",0,5,95,30
115,"generic_intersection_drug_event","Ofloxacin + Sleep disorder (anch. drug start) (TAR=30)","Ofloxacin + Sleep disorder (anch. drug start) (TAR=30)",0,0,0,"0","0",0,11,101,30
104,"generic_intersection_drug_event","Amiodarone + Thrombophlebitis (anch. drug start) (TAR=30)","Amiodarone + Thrombophlebitis (anch. drug start) (TAR=30)",0,0,0,"0","0",0,1,103,30
105,"generic_intersection_drug_event","Bicalutamide + Thrombocytopenia (anch. drug start) (TAR=30)","Bicalutamide + Thrombocytopenia (anch. drug start) (TAR=30)",0,0,0,"0","0",0,2,102,30
112,"generic_intersection_drug_event","Imatinib + Cardiomyopathy (anch. drug start) (TAR=30)","Imatinib + Cardiomyopathy (anch. drug start) (TAR=30)",0,0,0,"0","0",0,9,91,30
107,"generic_intersection_drug_event","Cyclophosphamide + Cerebral infarction (anch. drug start) (TAR=30)","Cyclophosphamide + Cerebral infarction (anch. drug start) (TAR=30)",0,0,0,"0","0",0,4,92,30
118,"generic_intersection_drug_event","Sildenafil + Ischaemic stroke (anch. drug start) (TAR=30)","Sildenafil + Ischaemic stroke (anch. drug start) (TAR=30)",0,0,0,"0","0",0,14,97,30
114,"generic_intersection_drug_event","Metformin + Circulatory collapse (anch. drug start) (TAR=30)","Metformin + Circulatory collapse (anch. drug start) (TAR=30)",0,0,0,"0","0",0,10,93,30
111,"generic_intersection_drug_event","Gemcitabine + Cerebral infarction (anch. drug start) (TAR=30)","Gemcitabine + Cerebral infarction (anch. drug start) (TAR=30)",0,0,0,"0","0",0,8,92,30
113,"generic_intersection_drug_event","Imatinib + Platelet disorder (anch. drug start) (TAR=30)","Imatinib + Platelet disorder (anch. drug start) (TAR=30)",0,0,0,"0","0",0,9,100,30
106,"generic_intersection_drug_event","Clopidogrel + Pericardial effusion (anch. drug start) (TAR=30)","Clopidogrel + Pericardial effusion (anch. drug start) (TAR=30)",0,0,0,"0","0",0,3,98,30
109,"generic_intersection_drug_event","Dexamethasone + Disseminated intravascular coagulation (anch. drug start) (TAR=30)","Dexamethasone + Disseminated intravascular coagulation (anch. drug start) (TAR=30)",0,0,0,"0","0",0,6,94,30
119,"generic_intersection_drug_event","Sodium chloride + Phlebitis (anch. drug start) (TAR=30)","Sodium chloride + Phlebitis (anch. drug start) (TAR=30)",0,0,0,"0","0",0,15,99,30
116,"generic_intersection_drug_event","Paclitaxel + Disseminated intravascular coagulation (anch. drug start) (TAR=30)","Paclitaxel + Disseminated intravascular coagulation (anch. drug start) (TAR=30)",0,0,0,"0","0",0,12,94,30
110,"generic_intersection_drug_event","Digoxin + Thrombocytopenia (anch. drug start) (TAR=30)","Digoxin + Thrombocytopenia (anch. drug start) (TAR=30)",0,0,0,"0","0",0,7,102,30
133,"generic_intersection_drug_event","Phenobarbital + Hypersomnia (anch. drug start) (TAR=90)","Phenobarbital + Hypersomnia (anch. drug start) (TAR=90)",0,0,0,"0","0",0,28,96,90
124,"generic_intersection_drug_event","Cytarabine + Facial paralysis (anch. drug start) (TAR=90)","Cytarabine + Facial paralysis (anch. drug start) (TAR=90)",0,0,0,"0","0",0,20,95,90
131,"generic_intersection_drug_event","Ofloxacin + Sleep disorder (anch. drug start) (TAR=90)","Ofloxacin + Sleep disorder (anch. drug start) (TAR=90)",0,0,0,"0","0",0,26,101,90
120,"generic_intersection_drug_event","Amiodarone + Thrombophlebitis (anch. drug start) (TAR=90)","Amiodarone + Thrombophlebitis (anch. drug start) (TAR=90)",0,0,0,"0","0",0,16,103,90
121,"generic_intersection_drug_event","Bicalutamide + Thrombocytopenia (anch. drug start) (TAR=90)","Bicalutamide + Thrombocytopenia (anch. drug start) (TAR=90)",0,0,0,"0","0",0,17,102,90
128,"generic_intersection_drug_event","Imatinib + Cardiomyopathy (anch. drug start) (TAR=90)","Imatinib + Cardiomyopathy (anch. drug start) (TAR=90)",0,0,0,"0","0",0,24,91,90
123,"generic_intersection_drug_event","Cyclophosphamide + Cerebral infarction (anch. drug start) (TAR=90)","Cyclophosphamide + Cerebral infarction (anch. drug start) (TAR=90)",0,0,0,"0","0",0,19,92,90
134,"generic_intersection_drug_event","Sildenafil + Ischaemic stroke (anch. drug start) (TAR=90)","Sildenafil + Ischaemic stroke (anch. drug start) (TAR=90)",0,0,0,"0","0",0,29,97,90
130,"generic_intersection_drug_event","Metformin + Circulatory collapse (anch. drug start) (TAR=90)","Metformin + Circulatory collapse (anch. drug start) (TAR=90)",0,0,0,"0","0",0,25,93,90
127,"generic_intersection_drug_event","Gemcitabine + Cerebral infarction (anch. drug start) (TAR=90)","Gemcitabine + Cerebral infarction (anch. drug start) (TAR=90)",0,0,0,"0","0",0,23,92,90
129,"generic_intersection_drug_event","Imatinib + Platelet disorder (anch. drug start) (TAR=90)","Imatinib + Platelet disorder (anch. drug start) (TAR=90)",0,0,0,"0","0",0,24,100,90
122,"generic_intersection_drug_event","Clopidogrel + Pericardial effusion (anch. drug start) (TAR=90)","Clopidogrel + Pericardial effusion (anch. drug start) (TAR=90)",0,0,0,"0","0",0,18,98,90
125,"generic_intersection_drug_event","Dexamethasone + Disseminated intravascular coagulation (anch. drug start) (TAR=90)","Dexamethasone + Disseminated intravascular coagulation (anch. drug start) (TAR=90)",0,0,0,"0","0",0,21,94,90
135,"generic_intersection_drug_event","Sodium chloride + Phlebitis (anch. drug start) (TAR=90)","Sodium chloride + Phlebitis (anch. drug start) (TAR=90)",0,0,0,"0","0",0,30,99,90
132,"generic_intersection_drug_event","Paclitaxel + Disseminated intravascular coagulation (anch. drug start) (TAR=90)","Paclitaxel + Disseminated intravascular coagulation (anch. drug start) (TAR=90)",0,0,0,"0","0",0,27,94,90
126,"generic_intersection_drug_event","Digoxin + Thrombocytopenia (anch. drug start) (TAR=90)","Digoxin + Thrombocytopenia (anch. drug start) (TAR=90)",0,0,0,"0","0",0,22,102,90
149,"generic_intersection_drug_event","Phenobarbital + Hypersomnia (anch. drug start) (TAR=365)","Phenobarbital + Hypersomnia (anch. drug start) (TAR=365)",0,0,0,"0","0",0,43,96,365
140,"generic_intersection_drug_event","Cytarabine + Facial paralysis (anch. drug start) (TAR=365)","Cytarabine + Facial paralysis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,35,95,365
147,"generic_intersection_drug_event","Ofloxacin + Sleep disorder (anch. drug start) (TAR=365)","Ofloxacin + Sleep disorder (anch. drug start) (TAR=365)",0,0,0,"0","0",0,41,101,365
136,"generic_intersection_drug_event","Amiodarone + Thrombophlebitis (anch. drug start) (TAR=365)","Amiodarone + Thrombophlebitis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,31,103,365
137,"generic_intersection_drug_event","Bicalutamide + Thrombocytopenia (anch. drug start) (TAR=365)","Bicalutamide + Thrombocytopenia (anch. drug start) (TAR=365)",0,0,0,"0","0",0,32,102,365
144,"generic_intersection_drug_event","Imatinib + Cardiomyopathy (anch. drug start) (TAR=365)","Imatinib + Cardiomyopathy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,39,91,365
139,"generic_intersection_drug_event","Cyclophosphamide + Cerebral infarction (anch. drug start) (TAR=365)","Cyclophosphamide + Cerebral infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,34,92,365
150,"generic_intersection_drug_event","Sildenafil + Ischaemic stroke (anch. drug start) (TAR=365)","Sildenafil + Ischaemic stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,44,97,365
146,"generic_intersection_drug_event","Metformin + Circulatory collapse (anch. drug start) (TAR=365)","Metformin + Circulatory collapse (anch. drug start) (TAR=365)",0,0,0,"0","0",0,40,93,365
143,"generic_intersection_drug_event","Gemcitabine + Cerebral infarction (anch. drug start) (TAR=365)","Gemcitabine + Cerebral infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,38,92,365
145,"generic_intersection_drug_event","Imatinib + Platelet disorder (anch. drug start) (TAR=365)","Imatinib + Platelet disorder (anch. drug start) (TAR=365)",0,0,0,"0","0",0,39,100,365
138,"generic_intersection_drug_event","Clopidogrel + Pericardial effusion (anch. drug start) (TAR=365)","Clopidogrel + Pericardial effusion (anch. drug start) (TAR=365)",0,0,0,"0","0",0,33,98,365
141,"generic_intersection_drug_event","Dexamethasone + Disseminated intravascular coagulation (anch. drug start) (TAR=365)","Dexamethasone + Disseminated intravascular coagulation (anch. drug start) (TAR=365)",0,0,0,"0","0",0,36,94,365
151,"generic_intersection_drug_event","Sodium chloride + Phlebitis (anch. drug start) (TAR=365)","Sodium chloride + Phlebitis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,45,99,365
148,"generic_intersection_drug_event","Paclitaxel + Disseminated intravascular coagulation (anch. drug start) (TAR=365)","Paclitaxel + Disseminated intravascular coagulation (anch. drug start) (TAR=365)",0,0,0,"0","0",0,42,94,365
142,"generic_intersection_drug_event","Digoxin + Thrombocytopenia (anch. drug start) (TAR=365)","Digoxin + Thrombocytopenia (anch. drug start) (TAR=365)",0,0,0,"0","0",0,37,102,365
165,"generic_intersection_drug_event2","Phenobarbital + Hypersomnia (anch. event start) (TAR=30)","Phenobarbital + Hypersomnia (anch. event start) (TAR=30)",0,0,0,"0","0",0,13,96,30
156,"generic_intersection_drug_event2","Cytarabine + Facial paralysis (anch. event start) (TAR=30)","Cytarabine + Facial paralysis (anch. event start) (TAR=30)",0,0,0,"0","0",0,5,95,30
163,"generic_intersection_drug_event2","Ofloxacin + Sleep disorder (anch. event start) (TAR=30)","Ofloxacin + Sleep disorder (anch. event start) (TAR=30)",0,0,0,"0","0",0,11,101,30
152,"generic_intersection_drug_event2","Amiodarone + Thrombophlebitis (anch. event start) (TAR=30)","Amiodarone + Thrombophlebitis (anch. event start) (TAR=30)",0,0,0,"0","0",0,1,103,30
153,"generic_intersection_drug_event2","Bicalutamide + Thrombocytopenia (anch. event start) (TAR=30)","Bicalutamide + Thrombocytopenia (anch. event start) (TAR=30)",0,0,0,"0","0",0,2,102,30
160,"generic_intersection_drug_event2","Imatinib + Cardiomyopathy (anch. event start) (TAR=30)","Imatinib + Cardiomyopathy (anch. event start) (TAR=30)",0,0,0,"0","0",0,9,91,30
155,"generic_intersection_drug_event2","Cyclophosphamide + Cerebral infarction (anch. event start) (TAR=30)","Cyclophosphamide + Cerebral infarction (anch. event start) (TAR=30)",0,0,0,"0","0",0,4,92,30
166,"generic_intersection_drug_event2","Sildenafil + Ischaemic stroke (anch. event start) (TAR=30)","Sildenafil + Ischaemic stroke (anch. event start) (TAR=30)",0,0,0,"0","0",0,14,97,30
162,"generic_intersection_drug_event2","Metformin + Circulatory collapse (anch. event start) (TAR=30)","Metformin + Circulatory collapse (anch. event start) (TAR=30)",0,0,0,"0","0",0,10,93,30
159,"generic_intersection_drug_event2","Gemcitabine + Cerebral infarction (anch. event start) (TAR=30)","Gemcitabine + Cerebral infarction (anch. event start) (TAR=30)",0,0,0,"0","0",0,8,92,30
161,"generic_intersection_drug_event2","Imatinib + Platelet disorder (anch. event start) (TAR=30)","Imatinib + Platelet disorder (anch. event start) (TAR=30)",0,0,0,"0","0",0,9,100,30
154,"generic_intersection_drug_event2","Clopidogrel + Pericardial effusion (anch. event start) (TAR=30)","Clopidogrel + Pericardial effusion (anch. event start) (TAR=30)",0,0,0,"0","0",0,3,98,30
157,"generic_intersection_drug_event2","Dexamethasone + Disseminated intravascular coagulation (anch. event start) (TAR=30)","Dexamethasone + Disseminated intravascular coagulation (anch. event start) (TAR=30)",0,0,0,"0","0",0,6,94,30
167,"generic_intersection_drug_event2","Sodium chloride + Phlebitis (anch. event start) (TAR=30)","Sodium chloride + Phlebitis (anch. event start) (TAR=30)",0,0,0,"0","0",0,15,99,30
164,"generic_intersection_drug_event2","Paclitaxel + Disseminated intravascular coagulation (anch. event start) (TAR=30)","Paclitaxel + Disseminated intravascular coagulation (anch. event start) (TAR=30)",0,0,0,"0","0",0,12,94,30
158,"generic_intersection_drug_event2","Digoxin + Thrombocytopenia (anch. event start) (TAR=30)","Digoxin + Thrombocytopenia (anch. event start) (TAR=30)",0,0,0,"0","0",0,7,102,30
